"method","descrip","time.d","mean","se","sd","n"
"gdv","C3",2.01388888888889,67.0432631749597,3.77569672610803,6.53969856359059,3
"gdv","C3",2.85,96.2677795727219,4.77983062125674,8.27890948759019,3
"gdv","C3",4.15138888888889,141.67172568261,6.42146564360477,11.1223047537814,3
"gdv","C3",5.14513888888889,180.673461306939,7.88316512238151,13.6540425164197,3
"gdv","C3",5.93194444444444,206.851767965535,9.15549656900022,15.8577852260309,3
"gdv","C3",7.13194444444444,227.797359427087,9.22246892136246,15.9737847430247,3
"gdv","C3",8.19375,236.313058264083,9.35641097896607,16.2057791920645,3
"gdv","C3",11.9569444444444,253.209187422994,9.62798371986333,16.6761569772493,3
"gdv","C3",20.9194444444444,273.370377668342,10.6405215594626,18.4299239600213,3
"gdv","C4",0,0,0,0,3
"gdv","C4",0.874305555555556,31.0015476683256,1.66311366856681,2.88059737271997,3
"gdv","C4",2.01388888888889,68.7012007484532,3.55901875640053,6.16440131117631,3
"gdv","C4",2.85,99.3710178293172,4.02795681883043,6.97662586090781,3
"gdv","C4",4.15138888888889,148.092866711501,5.99288262448404,10.3799771894031,3
"gdv","C4",5.14513888888889,188.298977017594,6.86090051915645,11.8834282848547,3
"gdv","C4",5.93194444444444,218.771908584835,9.01267818015325,15.6104165202928,3
"gdv","C4",7.13194444444444,237.675120202886,8.14231322873027,14.102900203301,3
"gdv","C4",9.11111111111111,253.482427183583,9.21285256016847,15.9571287168528,3
"gdv","C4",11.9569444444444,265.262135903552,9.17910176475145,15.8986706243947,3
"gdv","C4",16.1291666666667,276.787587958882,9.59783744058302,16.6239420898766,3
"gdv","C4",20.9194444444444,287.676408095416,10.7558603610824,18.6296966245108,3
"gdv","C5",0,0,0,0,3
"gdv","C5",0.874305555555556,30.1847505032322,1.67866673595564,2.90753607565098,3
"gdv","C5",2.01388888888889,64.5485034855149,1.77320679812731,3.07128426668303,3
"gdv","C5",2.85,96.5228596448416,2.54165703688161,4.40227912329392,3
"gdv","C5",4.15138888888889,142.996345561399,2.67897673910808,4.64012382443038,3
"gdv","C5",5.14513888888889,180.174835977035,3.74998930150739,6.49517199805052,3
"gdv","C5",5.93194444444444,210.852757016361,4.67471179640437,8.09683834211394,3
"gdv","C5",7.13194444444444,227.218410932118,4.24893186515915,7.35936586835403,3
"gdv","C5",9.11111111111111,240.950059272727,4.56224598178011,7.9020418370701,3
"gdv","C5",20.9194444444444,271.904255208488,4.30598365945363,7.45818247473506,3
"gdv","C6",0,0,0,0,3
"gdv","C6",0.874305555555556,32.7863163114826,2.00181380695834,3.46724322094472,3
"gdv","C6",2.01388888888889,69.1113803827536,3.71067640575717,6.42708006521848,3
